"","X","id","DistrictId","Z","A","D","Y"
"6968",6968,"2824500",26,1,1,0,0
"6969",6969,"2783000",26,1,1,1,200
"6970",6970,"2820100",26,0,0,0,2300
"6971",6971,"2769500",26,0,0,1,8000
"6972",6972,"2763900",26,1,1,1,500
"6973",6973,"2783700",26,1,1,0,800
"6974",6974,"2786000",26,0,0,0,9000
"6975",6975,"2817500",26,0,0,0,1000
"6976",6976,"2769500",26,1,0,1,7000
"6977",6977,"2777200",26,0,0,1,20
"6978",6978,"2777200",26,0,0,1,20
"6979",6979,"2769500",26,1,0,0,25000
"6980",6980,"2763100",26,1,1,1,10000
"6981",6981,"2873300",26,1,1,0,500
"6983",6983,"2780200",26,0,1,0,900
"6984",6984,"2825300",26,1,0,1,940
"6985",6985,"2796400",26,0,0,0,8000
"6986",6986,"2819700",26,0,0,0,300
"6987",6987,"2885900",26,0,0,0,400
"6988",6988,"2869800",26,1,1,1,4000
"6989",6989,"2763900",26,0,1,0,1000
"6990",6990,"2816400",26,1,1,1,20
"6991",6991,"2781900",26,0,0,0,500
"6992",6992,"2796800",26,1,1,1,900
"6993",6993,"2770600",26,1,0,1,103000
"6994",6994,"2865600",26,0,0,0,0
"6995",6995,"2865200",26,1,1,1,350
"6996",6996,"2812500",26,1,1,1,0
"6997",6997,"2781000",26,1,0,1,10000
"6998",6998,"4264080",26,1,0,0,500
"7000",7000,"2804900",26,1,1,1,0
"7001",7001,"2815900",26,0,0,1,2500
"7002",7002,"2763900",26,1,1,1,5000
"7003",7003,"2799700",26,0,1,0,14000
"7004",7004,"2820100",26,0,0,0,0
"7005",7005,"4264080",26,1,0,1,200
"7006",7006,"2780200",26,1,1,1,20
"7007",7007,"2782000",26,1,0,1,0
"7008",7008,"2870400",26,0,0,1,500
"7009",7009,"2801400",26,0,0,1,4000
"7010",7010,"2757700",26,0,1,0,30000
"7011",7011,"2870900",26,0,0,0,2200
"7012",7012,"2796000",26,1,0,1,0
"7013",7013,"2799700",26,0,1,0,12000
"7014",7014,"2842700",26,1,1,1,1500
"7015",7015,"2799700",26,1,1,0,8000
"7016",7016,"2761900",26,1,1,1,8000
"7017",7017,"2784400",26,1,1,0,500
"7018",7018,"2786300",26,1,1,1,0
"7019",7019,"2803900",26,1,0,1,1000
"7020",7020,"2802600",26,1,1,1,4000
"7021",7021,"2802600",26,1,1,1,12000
"7022",7022,"2778700",26,1,1,1,1000
"7023",7023,"2770900",26,0,0,1,12000
"7024",7024,"2814200",26,0,1,0,0
"7025",7025,"2799700",26,1,1,1,20000
"7026",7026,"2791500",26,0,0,1,500
"7027",7027,"2818700",26,1,1,1,0
"7028",7028,"2793000",26,1,0,1,5000
"7029",7029,"2757700",26,1,1,1,900
"7030",7030,"2761900",26,1,1,1,0
"7031",7031,"2811700",26,0,0,0,2500
"7032",7032,"2823200",26,1,1,0,800
"7033",7033,"2865100",26,1,1,1,0
"7034",7034,"2865600",26,0,0,0,3800
"7035",7035,"2818700",26,1,1,1,300
"7036",7036,"2873300",26,0,1,0,500
"7037",7037,"2825700",26,0,0,1,500
"7038",7038,"2761900",26,0,1,0,800
"7039",7039,"2789400",26,0,0,0,0
"7040",7040,"2869600",26,1,1,1,13800
"7041",7041,"4264090",26,1,1,1,3000
"7042",7042,"2869700",26,0,0,0,200
"7043",7043,"2806800",26,1,1,1,4
"7044",7044,"2784400",26,1,1,1,0
"7045",7045,"2864800",26,1,1,0,0
"7047",7047,"2873300",26,0,1,1,800
"7048",7048,"2806800",26,1,1,1,2500
"7050",7050,"2817500",26,1,0,0,400
"7051",7051,"2864800",26,1,1,1,0
"7052",7052,"2870500",26,0,1,0,600
"7053",7053,"2764900",26,0,0,0,700
"7054",7054,"2865000",26,0,1,1,400
"7055",7055,"2789900",26,0,0,1,10000
"7056",7056,"2820900",26,1,1,0,900
"7057",7057,"2798100",26,0,0,0,3000
"7058",7058,"2801400",26,1,0,0,4000
"7059",7059,"2771800",26,1,1,1,2000
"7060",7060,"2827900",26,0,0,1,5000
"7061",7061,"2820000",26,0,0,0,8700
"7062",7062,"2873300",26,1,1,1,500
"7063",7063,"2827900",26,0,0,0,2200
"7064",7064,"2824700",26,0,0,0,1000
"7065",7065,"2827900",26,0,0,0,1700
"7066",7066,"2823100",26,0,0,1,2500
"7067",7067,"2820200",26,1,1,1,5000
"7068",7068,"2824000",26,1,1,1,2050
"7069",7069,"2788500",26,1,1,1,600
"7070",7070,"2865600",26,1,0,1,4000
"7071",7071,"2824000",26,1,1,1,950
"7072",7072,"2771800",26,0,1,0,700
"7073",7073,"2825800",26,1,0,1,1200
"7074",7074,"2869000",26,1,1,0,0
"7075",7075,"2776200",26,1,1,1,1000
"7076",7076,"2865000",26,0,1,1,400
"7077",7077,"2771800",26,1,1,1,5000
"7078",7078,"2820600",26,0,0,0,2
"7079",7079,"2781900",26,0,0,1,800
"7080",7080,"2858000",26,0,0,1,400
"7082",7082,"2789400",26,0,0,0,3000
"7083",7083,"2765200",26,0,1,1,2200
"7084",7084,"2777300",26,1,1,1,8000
"7085",7085,"2866300",26,0,0,0,1000
"7087",7087,"2786300",26,1,1,1,27300
"7088",7088,"2767000",26,1,1,1,20000
"7089",7089,"2796800",26,0,1,0,20
"7091",7091,"2828800",26,0,0,0,42000
"7092",7092,"2829000",26,0,0,0,9000
"7093",7093,"2865300",26,0,0,0,0
"7094",7094,"2799900",26,1,0,1,5000
"7095",7095,"2826700",26,0,0,0,0
"7096",7096,"2789400",26,1,0,1,2000
"7097",7097,"2828800",26,0,0,0,3550
"7098",7098,"2770900",26,0,0,1,15000
"7099",7099,"2802600",26,1,1,1,1000
"7100",7100,"2776200",26,1,1,1,1000
"7101",7101,"2827800",26,0,1,1,4000
"7102",7102,"2812300",26,0,0,0,200
"7103",7103,"2842700",26,0,1,1,1500
"7105",7105,"2866600",26,1,1,1,0
"7106",7106,"2811700",26,0,0,1,0
"7107",7107,"2805500",26,1,0,1,500
"7108",7108,"2816400",26,1,1,1,20
"7109",7109,"2765200",26,1,1,0,32000
"7110",7110,"2868600",26,0,1,0,5000
"7111",7111,"2865100",26,1,1,1,13800
"7112",7112,"2812300",26,0,0,0,200
"7113",7113,"2789700",26,1,1,0,600
"7114",7114,"2813300",26,0,0,0,0
"7115",7115,"2802200",26,1,1,1,0
"7117",7117,"2818600",26,0,0,0,10000
"7119",7119,"2790300",26,1,1,1,550
"7120",7120,"2816400",26,1,1,1,20
"7121",7121,"2811400",26,1,1,1,200
"7122",7122,"2828600",26,1,0,1,5000
"7123",7123,"2816400",26,1,1,0,20
"7124",7124,"2829000",26,0,0,0,2050
"7126",7126,"2767700",26,1,1,1,5500
"7127",7127,"2827900",26,1,0,1,7000
"7128",7128,"2783800",26,0,0,0,4000
"7129",7129,"2764600",26,0,1,0,35200
"7130",7130,"2783800",26,1,0,1,20000
"7131",7131,"2869200",26,1,0,1,400
"7132",7132,"2858200",26,0,0,1,300
"7133",7133,"2772600",26,1,0,0,30000
"7134",7134,"2789400",26,1,0,1,21000
"7135",7135,"2833500",26,0,0,0,13000
"7136",7136,"2824700",26,0,0,1,400
"7137",7137,"2806800",26,1,1,1,2
"7138",7138,"2871700",26,0,0,0,3800
"7139",7139,"2827100",26,1,0,1,21000
"7140",7140,"2823100",26,1,0,1,0
"7141",7141,"2773600",26,1,0,0,70000
"7142",7142,"2826600",26,1,1,1,700
"7144",7144,"2823100",26,1,0,1,2000
"7145",7145,"2813800",26,0,0,1,200
"7146",7146,"2788400",26,0,1,1,2000
"7147",7147,"2802600",26,1,1,1,4000
"7148",7148,"2796000",26,0,0,0,5000
"7149",7149,"2848700",26,0,0,1,12000
"7150",7150,"2820800",26,0,0,0,1800
"7151",7151,"2833900",26,1,1,1,0
"7152",7152,"2811400",26,0,1,0,200
"7153",7153,"2772600",26,0,0,0,25000
"7154",7154,"2776200",26,1,1,1,1000
"7155",7155,"2830900",26,1,1,0,800
"7156",7156,"2833600",26,0,0,0,1500
"7157",7157,"2783700",26,1,1,1,800
"7158",7158,"2766300",26,1,0,1,40000
"7159",7159,"2819400",26,1,1,1,500
"7160",7160,"2830900",26,1,1,1,4000
"7161",7161,"2830900",26,0,1,0,2300
"7162",7162,"2830900",26,1,1,0,2300
"7163",7163,"2776200",26,1,1,1,1000
"7164",7164,"2870500",26,1,1,1,600
"7165",7165,"2830900",26,1,1,1,800
"7166",7166,"2765200",26,1,1,1,300
"7168",7168,"2829300",26,1,1,0,0
"7169",7169,"2789400",26,0,0,0,2000
"7170",7170,"2780200",26,1,1,1,20
"7171",7171,"2786000",26,0,0,0,7000
"7172",7172,"2820000",26,1,0,1,900
"7173",7173,"2813500",26,0,1,0,2500
"7174",7174,"2873000",26,1,1,1,0
"7175",7175,"2830900",26,1,1,1,800
"7176",7176,"2779200",26,0,0,0,1200
"7177",7177,"2889400",26,0,0,0,3200
"7178",7178,"2816300",26,1,0,1,500
"7180",7180,"2812500",26,0,1,0,0
"7181",7181,"2763900",26,0,1,0,55000
"7182",7182,"2766300",26,1,0,0,20000
"7183",7183,"2786000",26,1,0,0,14000
"7185",7185,"4610240",26,1,1,0,800
"7186",7186,"2825400",26,0,0,0,700
"7187",7187,"2812500",26,1,1,1,0
"7188",7188,"2776700",26,0,1,0,1000
"7189",7189,"2865000",26,1,1,1,400
"7190",7190,"2864800",26,1,1,0,0
"7191",7191,"2833900",26,1,1,0,1000
"7193",7193,"2870900",26,0,0,0,400
"7194",7194,"2776200",26,1,1,1,100
"7195",7195,"2812500",26,1,1,1,1800
"7196",7196,"2802600",26,0,1,1,50
"7197",7197,"2789700",26,1,1,1,1500
"7198",7198,"2803900",26,0,0,0,100
"7199",7199,"2814100",26,1,1,1,0
"7200",7200,"2799700",26,0,1,0,14000
"7201",7201,"2869600",26,1,1,1,400
"7202",7202,"2870900",26,0,0,1,350
"7203",7203,"2822700",26,0,0,1,950
"7204",7204,"2786300",26,1,1,1,0
"7205",7205,"2796800",26,1,1,1,5400
"7206",7206,"2865100",26,1,1,1,0
"7207",7207,"2824200",26,1,1,1,5000
"7208",7208,"2788400",26,1,1,1,5000
"7209",7209,"2824000",26,0,1,1,2050
"7210",7210,"2788200",26,0,0,0,5200
"7211",7211,"2796800",26,0,1,0,1700
"7212",7212,"2782900",26,1,0,1,200
"7213",7213,"2788400",26,1,1,1,6600
"7214",7214,"2817200",26,1,1,1,17000
"7215",7215,"2767000",26,0,1,0,15000
"7216",7216,"2865100",26,1,1,1,0
"7219",7219,"2822700",26,1,0,1,5000
"7220",7220,"2788500",26,0,1,0,1000
"7221",7221,"2796000",26,0,0,0,3000
"7222",7222,"2842700",26,1,1,0,1000
"7223",7223,"2789400",26,0,0,1,1000
"7225",7225,"4264080",26,1,0,1,180
"7226",7226,"2824700",26,1,0,1,0
"7227",7227,"2823100",26,0,0,0,2300
"7228",7228,"2817400",26,1,1,0,2000
"7230",7230,"2828900",26,1,1,1,5000
"7231",7231,"2800300",26,1,1,1,0
"7232",7232,"2791800",26,1,0,0,16000
"7233",7233,"2796800",26,1,1,1,5400
"7234",7234,"2806000",26,1,1,1,70000
"7235",7235,"2765200",26,1,1,1,500
"7236",7236,"2820100",26,0,0,0,1800
"7237",7237,"2825900",26,0,1,0,500
"7238",7238,"2825900",26,1,1,0,1800
"7239",7239,"2806000",26,1,1,1,0
"7241",7241,"2796000",26,0,0,0,1500
"7242",7242,"2818600",26,1,0,0,2500
"7243",7243,"2868600",26,0,1,0,2200
"7244",7244,"2848000",26,1,1,1,1500
"7245",7245,"2791800",26,1,0,1,9500
"7246",7246,"2882500",26,1,1,0,0
"7247",7247,"2791800",26,1,0,1,2300
"7248",7248,"2796000",26,1,0,1,30000
"7249",7249,"2819200",26,0,0,1,5200
"7250",7250,"2782900",26,1,0,1,1100
"7251",7251,"2825900",26,1,1,0,0
"7252",7252,"2818700",26,1,1,1,300
"7253",7253,"2789500",26,1,0,1,800
"7254",7254,"2788400",26,1,1,0,50000
"7255",7255,"2786300",26,1,1,1,1600
"7256",7256,"2889400",26,1,0,1,5000
"7257",7257,"2820100",26,1,0,1,5000
"7258",7258,"2783000",26,1,1,0,0
"7259",7259,"2864900",26,0,0,0,0
"7261",7261,"2864800",26,1,1,1,0
"7262",7262,"2809600",26,1,0,0,1000
"7263",7263,"2829000",26,1,0,1,9000
"7264",7264,"2791800",26,0,0,0,6400
"7265",7265,"2763900",26,1,1,1,400
"7266",7266,"2806800",26,0,1,1,5000
"7267",7267,"2796000",26,0,0,0,500
"7268",7268,"2819500",26,1,1,1,5000
"7269",7269,"2791800",26,0,0,0,14000
"7270",7270,"2757700",26,1,1,1,3400
"7271",7271,"2784900",26,1,1,1,600
"7272",7272,"2804300",26,0,0,1,550
"7273",7273,"2777300",26,1,1,1,8000
"7274",7274,"2777300",26,0,1,0,5000
"7275",7275,"2889400",26,0,0,1,2200
"7276",7276,"2805400",26,1,1,1,1100
"7277",7277,"2802600",26,1,1,0,300
"7278",7278,"2790300",26,1,1,1,20000
"7279",7279,"2817500",26,0,0,0,200
"7280",7280,"2799700",26,1,1,1,14000
"7281",7281,"2777300",26,1,1,1,5000
"7282",7282,"2775600",26,0,0,1,20000
"7283",7283,"2889400",26,0,0,0,3200
"7284",7284,"2870400",26,0,0,1,0
"7285",7285,"2769700",26,1,1,1,25000
"7286",7286,"2865000",26,1,1,0,13800
"7287",7287,"2799700",26,1,1,0,5000
"7288",7288,"2819200",26,1,0,1,1300
"7289",7289,"2780200",26,1,1,0,20
"7290",7290,"2871800",26,1,1,1,0
"7291",7291,"2858000",26,0,0,0,4800
"7292",7292,"2789700",26,0,1,0,2000
"7293",7293,"2819400",26,0,1,0,0
"7294",7294,"2789900",26,0,0,1,1500
"7295",7295,"2863900",26,1,1,0,350
"7296",7296,"2777200",26,0,0,1,20
"7297",7297,"2777900",26,0,0,0,3000
"7298",7298,"2858000",26,0,0,0,550
"7299",7299,"2781900",26,0,0,1,800
"7301",7301,"2789900",26,0,0,1,2e+05
"7302",7302,"2815700",26,0,1,0,5200
"7303",7303,"2781000",26,1,0,1,2000
"7304",7304,"2775600",26,0,0,0,10000
"7305",7305,"2781000",26,1,0,1,32000
"7306",7306,"2765200",26,1,1,1,300
"7307",7307,"2777100",26,0,1,1,5500
"7308",7308,"2828700",26,1,1,1,300
"7309",7309,"2789900",26,0,0,0,2e+05
"7310",7310,"2848000",26,1,1,0,1000
"7311",7311,"2871700",26,0,0,1,3800
"7312",7312,"2802200",26,1,1,1,0
"7313",7313,"2789900",26,1,0,1,1000
"7314",7314,"2793000",26,0,0,0,600
"7315",7315,"2869900",26,1,1,1,7000
"7316",7316,"2802600",26,1,1,0,7000
"7317",7317,"2802600",26,1,1,1,250
"7318",7318,"2815500",26,1,1,1,350000
"7319",7319,"2871700",26,0,0,0,1000
"7320",7320,"2817300",26,1,1,0,1300
"7321",7321,"2870400",26,0,0,1,500
"7323",7323,"2810800",26,1,1,1,0
"7324",7324,"2873300",26,1,1,0,500
"7326",7326,"2828900",26,1,1,1,5000
"7327",7327,"2869700",26,1,0,1,200
"7328",7328,"2848000",26,1,1,1,1500
"7329",7329,"2789900",26,0,0,1,500
"7330",7330,"2780200",26,0,1,0,20
"7331",7331,"2820900",26,1,1,1,900
"7332",7332,"2874000",26,0,0,0,0
"7333",7333,"2866300",26,0,0,0,2500
"7334",7334,"2814200",26,1,1,1,0
"7335",7335,"2848000",26,1,1,0,1000
"7336",7336,"2771800",26,1,1,1,500
"7337",7337,"2777200",26,0,0,0,20
"7338",7338,"2766800",26,0,0,0,0
"7339",7339,"2765300",26,1,0,1,25000
"7340",7340,"2828700",26,1,1,1,300
"7341",7341,"2824700",26,1,0,0,800
"7342",7342,"2784400",26,0,1,0,400
"7343",7343,"2767000",26,1,1,0,5000
"7344",7344,"2865100",26,1,1,1,13800
"7345",7345,"2768700",26,0,1,0,1800
"7346",7346,"2783000",26,1,1,1,700
"7347",7347,"2874000",26,0,0,1,5000
"7348",7348,"2783000",26,1,1,1,2000
"7349",7349,"2885100",26,1,0,0,1700
"7350",7350,"2786300",26,1,1,1,650
"7351",7351,"2826700",26,1,0,1,0
"7352",7352,"2761900",26,1,1,1,0
"7353",7353,"2820100",26,1,0,1,0
"7354",7354,"2889400",26,1,0,0,1200
"7355",7355,"2822600",26,1,1,1,950
"7356",7356,"2781000",26,0,0,1,600
"7357",7357,"2812300",26,1,0,1,0
"7358",7358,"2783000",26,1,1,1,700
"7359",7359,"2857900",26,1,0,1,400
"7361",7361,"2873000",26,1,1,0,0
"7362",7362,"2820200",26,1,1,1,0
"7363",7363,"2804300",26,0,0,0,0
"7364",7364,"2804900",26,1,1,0,0
"7365",7365,"2869600",26,1,1,1,4800
"7366",7366,"2825300",26,1,0,1,540
"7367",7367,"2887500",26,1,1,0,0
"7368",7368,"2824700",26,1,0,1,5300
"7369",7369,"2869800",26,1,1,1,0
"7370",7370,"2783800",26,0,0,0,2100
"7371",7371,"2820100",26,0,0,0,0
"7372",7372,"2882600",26,1,0,1,400
"7374",7374,"2804900",26,1,1,0,0
"7375",7375,"2809600",26,0,0,0,4000
"7376",7376,"2825300",26,0,0,0,1500
"7379",7379,"2829300",26,1,1,0,0
"7380",7380,"2813800",26,0,0,1,0
"7381",7381,"2847800",26,1,0,0,500
"7382",7382,"2825300",26,0,0,0,0
"7383",7383,"2865600",26,1,0,0,1000
"7384",7384,"2827800",26,1,1,1,3500
"7386",7386,"2784400",26,1,1,1,0
"7387",7387,"2781000",26,0,0,0,5000
"7388",7388,"2871700",26,1,0,1,4000
"7389",7389,"2830900",26,1,1,0,0
"7390",7390,"2800200",26,1,1,1,0
"7392",7392,"2866300",26,1,0,1,2500
"7393",7393,"2786300",26,1,1,1,30000
"7395",7395,"2815700",26,1,1,1,6000
"7396",7396,"2858200",26,0,0,1,0
"7397",7397,"2865000",26,1,1,1,2800
"7398",7398,"2888900",26,0,0,0,500
"7399",7399,"2766300",26,0,0,0,35000
"7401",7401,"2789400",26,0,0,1,4000
"7402",7402,"2825900",26,0,1,0,200
"7403",7403,"2828500",26,0,0,0,5000
"7404",7404,"2776200",26,1,1,1,1000
"7405",7405,"2870900",26,0,0,0,350
"7406",7406,"2865000",26,0,1,0,350
"7407",7407,"2781800",26,0,0,1,1000
"7408",7408,"2820000",26,1,0,1,1900
"7409",7409,"2823100",26,0,0,1,3550
"7410",7410,"2804300",26,1,0,1,650
"7411",7411,"2871800",26,0,1,1,4000
"7412",7412,"2866700",26,0,1,0,0
"7413",7413,"2789900",26,0,0,1,5000
"7414",7414,"2808500",26,1,1,1,550
"7415",7415,"4264080",26,1,0,1,0
"7416",7416,"2815400",26,1,1,0,8200
"7417",7417,"2822400",26,1,1,1,0
"7418",7418,"2764600",26,1,1,1,3000
"7419",7419,"2825500",26,0,0,0,20
"7420",7420,"2817400",26,1,1,1,3000
"7421",7421,"2828700",26,1,1,1,250
"7422",7422,"2825000",26,1,1,0,200
"7423",7423,"2789700",26,1,1,1,1000
"7424",7424,"2825000",26,1,1,1,2500
"7425",7425,"2817100",26,0,0,1,2300
"7426",7426,"2819700",26,0,0,0,0
"7427",7427,"2768700",26,1,1,1,3000
"7428",7428,"2818700",26,1,1,1,0
"7429",7429,"2827100",26,0,0,0,8100
"7430",7430,"2819500",26,1,1,1,5000
"7431",7431,"2791700",26,1,1,1,2000
"7432",7432,"2828800",26,0,0,0,5000
"7434",7434,"2823400",26,0,1,0,3550
"7435",7435,"2865300",26,0,0,0,0
"7436",7436,"2789900",26,0,0,0,0
"7437",7437,"2769500",26,0,0,0,6000
"7438",7438,"2798100",26,0,0,0,2300
"7439",7439,"2820000",26,0,0,1,20
"7440",7440,"2799800",26,1,1,1,0
"7441",7441,"2826500",26,0,1,0,1000
"7442",7442,"2866300",26,1,0,1,1000
"7443",7443,"2769700",26,1,1,1,15000
"7444",7444,"2788200",26,0,0,0,200
"7445",7445,"2782900",26,0,0,0,200
"7446",7446,"2866700",26,1,1,1,0
"7447",7447,"2873000",26,1,1,1,0
"7448",7448,"2819200",26,0,0,0,3000
"7449",7449,"2781000",26,1,0,1,9000
"7450",7450,"2809500",26,1,0,1,1600
"7451",7451,"2814200",26,1,1,1,850
"7453",7453,"2809400",26,1,1,1,8500
"7454",7454,"2826600",26,1,1,1,5000
"7455",7455,"2858200",26,0,0,0,1000
"7456",7456,"2814200",26,0,1,0,0
"7457",7457,"4264090",26,1,1,1,300
"7458",7458,"2790300",26,0,1,0,400
"7459",7459,"2782300",26,0,0,0,500
"7460",7460,"2764600",26,1,1,1,5000
"7461",7461,"2866600",26,1,1,1,400
"7463",7463,"2885100",26,0,0,0,20700
"7464",7464,"2789900",26,0,0,1,5200
"7465",7465,"2842200",26,1,1,1,1000
"7466",7466,"2790300",26,0,1,1,700
"7467",7467,"2779200",26,0,0,1,2100
"7468",7468,"2791700",26,1,1,1,2000
"7469",7469,"2805400",26,1,1,1,100
"7470",7470,"2788200",26,0,0,1,3000
"7471",7471,"2869600",26,1,1,1,200
"7472",7472,"2889400",26,1,0,1,3200
"7473",7473,"2825300",26,0,0,0,13800
"7474",7474,"2819200",26,1,0,0,400
"7475",7475,"2863900",26,0,1,0,4800
"7476",7476,"2829000",26,1,0,1,5000
"7477",7477,"2863900",26,1,1,1,400
"7478",7478,"2828900",26,0,1,0,9000
"7479",7479,"4264080",26,0,0,0,9000
"7480",7480,"2815900",26,0,0,0,700
"7481",7481,"2863900",26,1,1,0,2800
"7482",7482,"2815700",26,1,1,1,50500
"7483",7483,"2830900",26,1,1,1,2300
"7485",7485,"2863700",26,1,1,1,100
"7486",7486,"2786000",26,1,0,0,3000
"7487",7487,"2819200",26,1,0,1,2650
"7488",7488,"4264090",26,1,1,1,31500
"7489",7489,"2824300",26,1,1,1,800
"7490",7490,"2863700",26,1,1,1,5000
"7491",7491,"2823200",26,0,1,0,1050
"7492",7492,"2805400",26,1,1,1,100
"7493",7493,"2789400",26,1,0,1,2000
"7494",7494,"2782000",26,0,0,0,1500
"7495",7495,"2820800",26,0,0,1,1800
"7496",7496,"2788500",26,1,1,1,1000
"7497",7497,"2842700",26,0,1,1,1000
"7498",7498,"2811400",26,1,1,0,200
"7499",7499,"2813500",26,1,1,0,800
"7500",7500,"2888900",26,0,0,0,800
"7502",7502,"2827900",26,1,0,1,100
"7503",7503,"2776200",26,1,1,1,500
"7504",7504,"2888900",26,1,0,0,300
"7505",7505,"2858200",26,1,0,1,500
"7506",7506,"2802600",26,1,1,1,200
"7507",7507,"2796800",26,1,1,1,20
"7508",7508,"2763100",26,1,1,1,3000
"7509",7509,"2804300",26,0,0,0,0
"7510",7510,"2782000",26,1,0,1,1300
"7511",7511,"2816000",26,1,0,1,1500
"7512",7512,"2865600",26,0,0,0,2800
"7513",7513,"2871700",26,0,0,0,500
"7514",7514,"2816300",26,1,0,1,2000
"7515",7515,"2794000",26,1,1,1,20000
"7516",7516,"2863900",26,0,1,0,2800
"7517",7517,"2781000",26,0,0,1,403000
"7518",7518,"2828800",26,0,0,0,1050
"7519",7519,"2772300",26,1,1,1,700
"7520",7520,"2776200",26,0,1,1,1000
"7521",7521,"2777200",26,1,0,1,20
"7522",7522,"2781000",26,1,0,1,52000
"7523",7523,"2871800",26,1,1,1,5000
"7524",7524,"2799700",26,1,1,1,8000
"7525",7525,"2870400",26,1,0,1,0
"7526",7526,"2763100",26,1,1,1,3000
"7527",7527,"2887500",26,1,1,1,500
"7528",7528,"2796000",26,0,0,0,35000
"7531",7531,"2783000",26,1,1,1,500
"7532",7532,"2858200",26,1,0,0,3200
"7533",7533,"2788500",26,1,1,1,1000
"7534",7534,"2809600",26,1,0,1,5500
"7535",7535,"2769500",26,0,0,0,20000
"7536",7536,"2800300",26,1,1,1,600
"7537",7537,"2829400",26,1,1,0,0
"7538",7538,"2768700",26,1,1,1,10000
"7539",7539,"2825300",26,0,0,0,540
"7540",7540,"2768700",26,1,1,1,80000
"7541",7541,"2809700",26,0,0,0,20000
"7542",7542,"2789700",26,1,1,1,1000
"7543",7543,"2828800",26,1,0,1,3550
"7544",7544,"2813800",26,0,0,1,30500
"7545",7545,"2829300",26,0,1,0,8000
"7546",7546,"2810800",26,1,1,1,250
"7547",7547,"2783800",26,1,0,1,30000
"7548",7548,"2783700",26,1,1,0,800
"7549",7549,"2887500",26,0,1,0,400
"7550",7550,"2825400",26,1,0,1,950
"7551",7551,"2865100",26,1,1,1,0
"7552",7552,"2866700",26,0,1,1,500
"7553",7553,"2858000",26,0,0,0,500
"7554",7554,"2816300",26,1,0,1,400
"7555",7555,"2769500",26,0,0,0,21000
"7556",7556,"2822600",26,1,1,1,2050
"7557",7557,"2783800",26,0,0,0,40000
"7558",7558,"2824300",26,1,1,1,3550
"7559",7559,"2833600",26,0,0,0,1500
"7561",7561,"2873000",26,0,1,0,0
"7562",7562,"2789900",26,1,0,1,0
"7563",7563,"2819500",26,1,1,1,5000
"7565",7565,"2788500",26,1,1,1,100
"7566",7566,"2825000",26,1,1,1,950
"7567",7567,"2815500",26,1,1,1,5000
"7568",7568,"2865200",26,1,1,1,350
"7569",7569,"2869800",26,1,1,1,0
"7570",7570,"2809400",26,1,1,1,1800
"7571",7571,"2818600",26,0,0,0,1200
"7572",7572,"2873300",26,1,1,1,800
"7573",7573,"4264090",26,1,1,0,10000
"7574",7574,"2782000",26,0,0,1,400
"7575",7575,"2864800",26,0,1,1,0
"7576",7576,"2783800",26,0,0,0,20000
"7577",7577,"2833900",26,1,1,1,1500
"7578",7578,"2822700",26,0,0,0,3500
"7579",7579,"2817700",26,0,0,1,1000
"7580",7580,"2764600",26,1,1,1,2000
"7581",7581,"2789700",26,1,1,0,600
"7582",7582,"2789700",26,1,1,0,1000
"7583",7583,"2789500",26,0,0,1,800
"7584",7584,"2764000",26,1,0,0,5000
"7585",7585,"2842700",26,1,1,1,1000
"7586",7586,"2825700",26,0,0,1,300
"7588",7588,"2882500",26,1,1,0,0
"7589",7589,"2887500",26,1,1,0,600
"7591",7591,"2858000",26,0,0,0,13800
"7592",7592,"2781800",26,1,0,0,6000
"7593",7593,"2815700",26,0,1,0,6000
"7594",7594,"2764600",26,0,1,0,700
"7595",7595,"2801400",26,1,0,1,4000
"7596",7596,"2817200",26,0,1,0,0
"7597",7597,"2769500",26,0,0,0,12000
"7598",7598,"2780200",26,0,1,0,5500
"7599",7599,"2817500",26,1,0,1,1000
"7600",7600,"2802600",26,1,1,1,0
"7601",7601,"2805400",26,0,1,0,100
"7602",7602,"2780200",26,0,1,1,1400
"7603",7603,"2869200",26,1,0,1,3200
"7604",7604,"2816000",26,1,0,1,3000
"7605",7605,"2824000",26,1,1,1,950
"7606",7606,"2788200",26,0,0,1,4500
"7607",7607,"2819200",26,0,0,0,400
"7608",7608,"2774900",26,0,0,0,5600
"7609",7609,"2771800",26,0,1,0,0
"7610",7610,"2775600",26,0,0,0,50000
"7611",7611,"2799800",26,1,1,1,0
"7612",7612,"2826700",26,0,0,0,0
"7613",7613,"2828900",26,1,1,1,300
"7614",7614,"2798100",26,1,0,1,3000
"7615",7615,"2820100",26,1,0,0,9000
"7616",7616,"2808500",26,1,1,1,0
"7617",7617,"2814200",26,1,1,1,0
"7618",7618,"2780200",26,1,1,1,10
"7619",7619,"2869000",26,1,1,1,5000
"7620",7620,"2775600",26,0,0,0,15000
"7621",7621,"2873300",26,1,1,1,800
"7622",7622,"2865300",26,0,0,0,450
"7623",7623,"2826300",26,0,0,0,4500
"7624",7624,"2767000",26,0,1,1,22000
"7625",7625,"2788200",26,0,0,1,1000
"7626",7626,"2868600",26,0,1,0,1200
"7627",7627,"2863900",26,1,1,1,700
"7628",7628,"2796000",26,0,0,0,2000
"7629",7629,"2766300",26,0,0,0,0
"7630",7630,"2870900",26,1,0,1,400
